;name;COUNT(date);sellQuantity;real_speed;quantity;externalCode;priceType;price;ordering
153;Водопад Repti Zoo, темный, большой (Артикул 1, 310*310*370 мм, 3520 г);172;2.0;0.011627906976744186;1.0;63d299f7-0365-4545-9f48-bcea95faea04;;;
154;Водопад с помпой Exo Terra Waterfall (Артикул 1, S);132;8.0;0.06060606060606061;1.0;a6217420-a370-4fd3-b51c-58928a818fd9;;;
155;Водопад с помпой Exo Terra Waterfall (Артикул 2, M);145;3.0;0.020689655172413793;3.0;3a323994-488c-4049-bba5-d87db93dc684;;;
156;Водопад с помпой Exo Terra Waterfall (Артикул 3, L, 255мм, 270мм, 4300г, 270мм, 299*314*324мм);132;2.0;0.015151515151515152;1.0;84961a7f-63aa-4741-9b75-5351a16004ca;;;
157;Водопад-поилка Aztek 400 мл. 18,5 см x 25 см (Артикул 1);102;4.0;0.0392156862745098;0.0;jXO6A38kj9rgFGA4hNYKu1;;;
158;Галогеновая лампа Repti Zoo (Артикул 2, 35 Вт);166;11.0;0.06626506024096386;0.0;6d579de5-9d0a-47aa-a8d9-7e509a308d88;;;
159;Галогеновая лампа Repti Zoo (Артикул 3, 50 Вт);180;8.0;0.044444444444444446;3.0;f557f1d6-4250-4424-9458-9b2d1bf8b40e;;;
160;Галогеновая лампа Repti Zoo (Артикул 4, 75 Вт);77;3.0;0.03896103896103896;0.0;3c3789e7-79ba-45d0-a907-6ecc16f5d599;;;
161;Галогеновая лампа Repti Zoo (Артикул 5, 100 Вт);142;3.0;0.02112676056338028;0.0;qqu1c8JliSRr1Xw05iJME0;;;
162;"Галька ""Каспий"", 2-4мм (Артикул 1, 1 кг)";180;5.0;0.027777777777777776;4.0;W63PIkdyg4qPZY27Bgh9c1;;;
163;"Галька ""Каспий"", 2-4мм (Артикул 2, 5 кг)";180;1.0;0.005555555555555556;8.0;uWF-P1upjs31r3P8DVMN91;;;
164;"Галька ""Каспий"", 7-13 мм (Артикул 1, 1 кг)";139;2.0;0.014388489208633094;3.0;tiePcBmPhDasDWOLE5fPH1;;;
165;"Галька ""Каспий"", 7-13 мм (Артикул 2, 5 кг)";139;;;5.0;c2QRGRRYhTOdGIbrO6T-J2;;;
166;Галька желтая, 1кг, 20-40мм (Артикул 1);166;6.0;0.03614457831325301;2.0;l1A-Uiikj1fyftBHTX5552;;;
167;Галька желтая, 1кг, 50-80мм, Laguna (Артикул 1);68;;;2.0;FWWHX7MSiLecP29bl5FsH2;;;
168;Галька серая, 1кг, 20-40мм (Артикул 1);175;16.0;0.09142857142857143;3.0;EPfK3ztJiulpIiXBgmkY82;;;
169;Галька цветная, 1кг, 20-40мм (Артикул 1);158;12.0;0.0759493670886076;4.0;z2BuCR-jiPuMTB0qoEo7B3;;;
170;Галька черная S/BВ, 1кг, 50-80мм, Laguna (Артикул 1);152;23.0;0.1513157894736842;8.0;ZbeNU422gvB81kg3R01EQ1;;;
171;Галька черная шлифованная, 20-40 мм, 1 кг (Артикул 1, 30 мм);25;;;1.0;4b8f4b18-be57-431c-8efb-4d4cdb95d1de;;;
172;Галька черная, 1кг, Laguna 20-40мм (Артикул 1);173;16.0;0.09248554913294797;4.0;WlT7OTALhFk9NZbb8ockY0;;;
173;Гамак вязаный для агам 30*20 см, джут (Артикул 1, Simple Zoo, 300*200 мм, 50 г);149;6.0;0.040268456375838924;0.0;TWsrQnAAhln0RZH8l7dxQ0;;;
174;Гамак для агам прямоугольный 75*18 см из натуральных материалов (Артикул 1);180;4.0;0.022222222222222223;6.0;8d1Jwq5Tivxj7z6YiazfO3;;;
175;Гамак для агам треугольный 45*32*32 см из натуральных материалов (Артикул 1);71;1.0;0.014084507042253521;4.0;6Wnq1ZRogS1b4DWnC1Fex1;;;
176;Геккон реснитчатый бананоед Harlequin Dalmatian (Артикул 1);8;1.0;0.125;1.0;-WgCLfbnjKpIubKWswrZ12;;;
177;Геккон реснитчатый бананоед Harlequin Tricolor (Артикул 1);21;1.0;0.047619047619047616;0.0;U9c043AYgxP6oJRH6a6aP3;;;
178;Геккон реснитчатый бананоед Pinstripe Dalmatian (Артикул 1);39;1.0;0.02564102564102564;0.0;ER0a5K14ih0a5vc1Mi0Gh0;;;
179;геккон реснитчатый бананоед Pinstripe Harlequin (Артикул 1);63;1.0;0.015873015873015872;2.0;zqRxY6IkinJfBxxWvOVFp2;;;
180;Геккон токи (gekko gecko) (Артикул 1, 2 часа в неделю, Умерененно-высокий (70-80%), 50 × 40 × 80 см, 24-26 градусов, 32-34 см по телу, 28-30 градусов, 5.0);111;2.0;0.018018018018018018;1.0;a66d17ba-294d-4024-8654-9dc76ee020aa;;;
181;Гель-премикс Repashy для разведения табачного бражника SuperHorn, 85г (Артикул 1, 85 г, 104 г, 50, 50, 94);24;3.0;0.125;0.0;p5qh6yhujU3S2KxgumWJt3;;;
182;Гигрометр SH106 электронный Repti-Zoo, 65*40*13мм (Артикул 1);180;6.0;0.03333333333333333;16.0;YC5XU8TTiIOdYUSxoagV40;;;
183;Гигрометр аналоговый Repti Zoo (Артикул 1);176;13.0;0.07386363636363637;9.0;f3aeb91b-7d05-4610-92e0-92c0864718f9;;;
184;"Гигростат цифровой ""Humidity Control II"" LUCKY REPTILE (Артикул 1)";160;1.0;0.00625;2.0;8pMHtumwje5qxz88a88RW1;;;
185;Голова Ацтека Exo-Terra (маска), 15,5*14*22 см (Артикул 1, 155*140*220 мм, 460 г);156;7.0;0.04487179487179487;1.0;Xb5KXveEiWYyjFRvkxFHV1;;;
186;Горизонтальный террариум «Стандарт» (Артикул 1, 60*40*40 см);6;;;2.0;iJibAe6yhuYhOW11O66Mq2;;;
187;Горизонтальный террариум «Стандарт» (Артикул 2, 80*40*40 см);6;;;1.0;6f1SugZWhNA94APD2M-pk0;;;
188;Горизонтальный террариум «Стандарт» (Артикул 3, 90*50*50 см);6;;;1.0;ue2MA0HKgWpWGPZoCSF8N1;;;
189;Греющая лампа с ультрафиолетом PetPetZone, 80 Вт (28, Артикул 1, 10, Е27, 130, 130, 170, 188, 15 баллов);2;1.0;0.5;0.0;2e00bf54-bee7-44de-9ce6-2b358349c65f;opt;1880.0;960.0
190;Греющая лампа с ультрафиолетом PetPetZone, 80 Вт (28, Артикул 1, 10, Е27, 130, 130, 170, 188, 15 баллов);2;1.0;0.5;0.0;2e00bf54-bee7-44de-9ce6-2b358349c65f;opt;1880.0;960.0
191;"Грот ""Бонсай"", M, 200*135*135мм (Артикул 1)";162;11.0;0.06790123456790123;2.0;kkMlnllgh5vi3MJXyLL-h0;;;
192;"Грот ""Бочки винные"", 140*115*155мм, Laguna (Артикул 1)";179;13.0;0.07262569832402235;2.0;tbd9756ijDuEMp5dFrK6I2;;;
193;"Грот ""Голова дракона"", 153*110*75мм, Laguna (Артикул 1)";180;19.0;0.10555555555555556;18.0;n2Qx0DBFiCdjehByBjhQF2;;;
194;"Грот ""Горбатый мостик"", 260*80*90мм, Laguna (Артикул 1)";50;12.0;0.24;0.0;8cQXmhxcigbI68QPvjqKN0;;;
195;"Грот ""Декси"" - Скелет рыбы №905 (27х17х40 см) (Артикул 1)";138;1.0;0.007246376811594203;0.0;MsLLM8t2jb2Dn6v41RiTz1;;;
196;"Грот ""Заброшенный мост"", 165*70*100мм, Laguna (Артикул 1)";122;10.0;0.08196721311475409;0.0;qX7IMKoygyxgYGDNCE8Em1;;;
197;"Грот ""Снятая кора"", 180*81*53мм, Laguna (Артикул 1)";26;4.0;0.15384615384615385;0.0;0NzWNAo6jbhr4Y4FFxezm0;;;
198;"Грот 2103LD ""Разрушенный мост"", 175*100*155мм, Laguna (74004026) (Артикул 1)";172;6.0;0.03488372093023256;0.0;LPfvWTlWhfxQOKHkN2tVi3;;;
199;"Грот 2508LD ""Пень"", 210*150*130мм, Laguna (Артикул 1)";173;27.0;0.15606936416184972;6.0;t22roNBzh3VlEtDT1jVH30;;;
200;"Грот 2514LD ""Дуплистая ветка"", 225*150*120мм, Laguna (Артикул 1)";135;12.0;0.08888888888888889;5.0;K2PelgjljL2DO5zapPMKM1;;;
201;Грот Ангкор Ват, 230*195*185мм, Laguna (Артикул 1);173;1.0;0.005780346820809248;2.0;S2tnJvcsj6UN2ebl7J2om0;;;
202;Грот Декси - Гранит №1102 (21,5*10*18,5 см) (Артикул 1);6;1.0;0.16666666666666666;0.0;mKPPnBAHgsOvAaR3x4sjH3;;;
203;Грот Декси - Челюсть динозавра №1003 (30*13*20 см) (Артикул 1);180;;;3.0;JHH0FgeEg0SXiN9LvgAYq0;;;
204;Грунт для террариума Exo Terra Equatorial Forest (Артикул 1, 4,4л, 186, 229, 80, 420);99;3.0;0.030303030303030304;0.0;329363ed-ff0c-48b9-bca8-e2e47f7b8fe3;;;
205;Грунт желтый пустынный с глиной Exo Terra Sonoran Ocher Stone Desert (Артикул 1, 5000, 210, 60, 340);106;7.0;0.0660377358490566;0.0;GqGZcuvEj4ODqgvvS790g1;;;
206;Грунт желтый пустынный с глиной Exo Terra Sonoran Ocher Stone Desert (Артикул 2, 10000, 260, 65, 420);120;6.0;0.05;2.0;WTbD39jxg8CxkiMO07da71;;;
207;Грунт красный пустынный с глиной Exo Terra Outback Red Stone Desert (Артикул 1, 5000, 210, 340, 60);159;14.0;0.0880503144654088;0.0;42EL5T3AiMLJHMHk0x6651;;;
208;Грунт красный пустынный с глиной Exo Terra Outback Red Stone Desert (Артикул 2, 10000, 260, 420, 65);36;;;0.0;Wswny6XOj8O3HGb-LHJlQ1;;;
209;Грунт черный пустынный с глиной Exo Terra Bahariya Black Stone Desert (Артикул 1, 5 кг, 210, 340, 60);169;7.0;0.04142011834319527;1.0;opPr21-3jJIRNUNW9cNAD2;;;
210;Грунт черный пустынный с глиной Exo Terra Bahariya Black Stone Desert (Артикул 2, 10 кг, 260, 420, 65);11;;;0.0;icNbVnwtgZsat5BHA3WYn3;;;
211;"Гусеница бабочки ""табачный бражник"" (10 шт) (Артикул 1, 7 см, большой объем для содержания, Питательный, мягкий покров, Средняя, 10 шт)";137;761.0;5.554744525547445;2.0;3d462969-d547-41bc-a313-2c0636b02d7e;;;
212;Декоративная коряга из натурального мореного дуба, большая (Артикул 1);129;4.0;0.031007751937984496;0.0;qi7WfGn2i-N1fIaE0Y46s0;;;
213;Декоративная коряга из натурального мореного дуба, малая (Артикул 1);173;10.0;0.057803468208092484;21.0;LlJp1XEYjRwcCMnESFNd60;;;
214;Декоративная коряга из натурального мореного дуба, средняя (Артикул 1);173;10.0;0.057803468208092484;4.0;kWxCLx3iipv23xOuXXRAs0;;;
215;Декоративный коврик в террариум - Искусственная трава (Артикул 1, 30х30см, Пластик);180;26.0;0.14444444444444443;11.0;86c781ff-2ebc-4e84-a464-231e9b38353b;;;
216;Декоративный коврик в террариум - Искусственная трава (Артикул 10, 45*30 см);180;15.0;0.08333333333333333;17.0;tA1qaXuLgNghUj3qvdyXF0;;;
217;Декоративный коврик в террариум - Искусственная трава (Артикул 11, 45*45 см);180;8.0;0.044444444444444446;31.0;iqmLBifRjYLSmoUzXCVO20;;;
218;Декоративный коврик в террариум - Искусственная трава (Артикул 12, 90*45 см);180;11.0;0.06111111111111111;57.0;6GMUGOt9hl8P4Lru-2IlE1;;;
219;Декоративный коврик в террариум - Искусственная трава (Артикул 2, 40х30см, Пластик);180;28.0;0.15555555555555556;31.0;24c1ad34-4bfc-4994-b4f4-4e9c33e597e9;;;
220;Декоративный коврик в террариум - Искусственная трава (Артикул 3, 50х30см, Пластик);180;21.0;0.11666666666666667;14.0;1ec3e6ed-f566-482f-8215-a3fcd0edcc48;;;
221;Декоративный коврик в террариум - Искусственная трава (Артикул 4, 50х35см, Пластик);180;5.0;0.027777777777777776;37.0;46a20224-e2d7-4305-9346-63d78e726f50;;;
222;Декоративный коврик в террариум - Искусственная трава (Артикул 5, 50х40см, Пластик);180;6.0;0.03333333333333333;40.0;9029eb6d-c0df-49e8-acf5-e609619b4e29;;;
223;Декоративный коврик в террариум - Искусственная трава (Артикул 6, 60х40см, Пластик);180;33.0;0.18333333333333332;14.0;867f40c6-465f-4e20-81f8-e077464ff724;;;
224;Декоративный коврик в террариум - Искусственная трава (Артикул 7, 70х45см, Пластик);174;13.0;0.07471264367816093;87.0;6231c9d4-359e-4b5c-83b8-de2988df7f86;;;
225;Декоративный коврик в террариум - Искусственная трава (Артикул 8, 80х50см, Пластик);174;7.0;0.040229885057471264;95.0;186b56be-2419-46f7-95d0-6d9319744e28;;;
226;Декоративный коврик в террариум - Искусственная трава (Артикул 9, 100х50см, Пластик);180;6.0;0.03333333333333333;95.0;176cf1bd-b3f3-4081-9b56-14d8770c41b9;;;
227;"Декорация искусственная ""Скала"", большая (Артикул 1, 42*23*23 см)";48;1.0;0.020833333333333332;0.0;48UMtFR0hXO2N2lFrooVy0;;;
228;"Декорация искусственная ""Скала"", малая (Артикул 1, 30*15*16 см)";35;1.0;0.02857142857142857;0.0;3PKjyUDnhtPYQPnn8c7HI2;;;
229;Деревянная спиральная лежанка от Pidan (Артикул 1, Pidan);180;;;2.0;ae84f9fb-b310-4a8e-86ed-09d8f3fcc5fe;opt;6500.0;960.0
230;Деревянная спиральная лежанка от Pidan (Артикул 1, Pidan);180;;;2.0;ae84f9fb-b310-4a8e-86ed-09d8f3fcc5fe;opt;6500.0;960.0
231;Держатель для светильников PetPetZone (Артикул 1, 650, 235, 80, 75 баллов);105;13.0;0.12380952380952381;0.0;cLGVU1kLhE3J0xVtYwri53;opt;2610.0;960.0
232;Добавка Repashy для повышения пищевой ценности кормовых насекомых SuperLoad, 85г (Артикул 1, 85 г);81;1.0;0.012345679012345678;0.0;Qrmx2EmmhHR0fohyUEvUX3;;;
233;"Домик NATURAL для птиц из кокоса ""Шале"" с лестницей, 100-130/450мм, Triol (Артикул 1)";89;1.0;0.011235955056179775;9.0;buKcuwqhiVMKZuIq0DEat1;;;
234;Домик для сухопутной черепахи от PlanetExotic (Большой) (Артикул 1, дерево, 150*250*145 мм​, 5 баллов, 350 г);149;42.0;0.28187919463087246;0.0;dfefea2e-97c4-405d-abfb-eb5745320ae8;opt;430.0;960.0
235;Домик для сухопутной черепахи от PlanetExotic (Большой) (Артикул 1, дерево, 150*250*145 мм​, 5 баллов, 350 г);149;42.0;0.28187919463087246;0.0;dfefea2e-97c4-405d-abfb-eb5745320ae8;opt;430.0;960.0
236;Домик для сухопутной черепахи от PlanetExotic (Малый) (Артикул 1, дерево, 200*150*120 мм, 5 баллов, 250 г);180;30.0;0.16666666666666666;44.0;1150ad14-bd21-4854-ac32-9b77cc840125;opt;330.0;960.0
237;Домик для сухопутной черепахи от PlanetExotic (Малый) (Артикул 1, дерево, 200*150*120 мм, 5 баллов, 250 г);180;30.0;0.16666666666666666;44.0;1150ad14-bd21-4854-ac32-9b77cc840125;opt;330.0;960.0
238;доставка (Артикул 1);180;1.0;0.005555555555555556;1404.0;Gec4RTJ8gTqdSVTmC5k5a2;;;
239;Жаба-ага (Rhinella marina) (Артикул 1);68;2.0;0.029411764705882353;0.0;f39912a3-79eb-41f4-bdcc-73a3dd6f7ee5;;;
240;Жаба-ага (Rhinella marina) (Артикул 2);42;2.0;0.047619047619047616;0.0;31e6ef17-8448-408a-ba4d-878f3e5dcd4c;;;
241;Жабовидная квакша (Артикул 1);172;34.0;0.19767441860465115;2.0;70141e03-3f10-4c75-af60-c2a792b6d8d9;;;
242;жабовидная квакша (размер L) (Артикул 1);26;1.0;0.038461538461538464;0.0;mJrojsxdikOykSfO05Bw41;;;
243;Защита для обогревателя Hailea (Артикул 1);180;;;6.0;a567dc07-2535-46e6-a895-3ed6265b4fd9;;;
244;Зеленый древесный варан (Varanus prasinus) (Артикул 1);180;;;2.0;0Fa7oW50jdHazisx-ljjm0;;;
245;Зооник Игрушка д/кошек Удочка-дразнилка с мячом-забавой и пером (Артикул 1, Зоостандарт);180;;;1.0;nFLmKludigOGWQdePVCUl1;;;
246;Зофобас (Zophobas morio) (Артикул 1, 6 см, Сильно жирный, Живучий, Легкая);160;31586.0;197.4125;1066.0;1a22dac7-5a40-4b5f-846f-4215d21f22e9;;;
247;Зофобас консервированный Onto, 40 г (Артикул 1, 40, 85, 85, 30);158;93.0;0.5886075949367089;21.0;vLkxd6Dbg5fCjLLAOuDk82;opt;290.0;960.0
248;Игровые шарики для кошек от Pidan (Артикул 1, Pidan, Розовый, 60, 60, 60, 61);180;;;126.0;0f74610d-40d1-4ebc-8e5b-a530f90f8707;opt;550.0;960.0
249;Игровые шарики для кошек от Pidan (Артикул 1, Pidan, Розовый, 60, 60, 60, 61);180;;;126.0;0f74610d-40d1-4ebc-8e5b-a530f90f8707;opt;550.0;960.0
